"Nummer","Datum","Art","Geschäft","URL","Date"
"Antwort 605/2014","20.05.2014","Bericht","Antwort der Primarschulpflege auf die Anfrage 605 betreffend gebundene Tagesschule der Primarschule Uster","https://www.uster.ch/politbusiness/244867?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=52","2014-05-20"
"3B/2014","08.05.2014","Antrag","Antrag der Geschäftsleitung des Gemeinderates betreffend Wahl einer neuen Leitung Parlamentarische Dienste","https://www.uster.ch/politbusiness/243106?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=53","2014-05-08"
"1/2014","07.05.2014","Antrag","Antrag der Sekundarstufe Uster für die Bewilligung einer integrierten Time Out Schule befristet für das Schuljahr 2014/2015","https://www.uster.ch/politbusiness/244064?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=53","2014-05-07"
"203/2014","22.04.2014","Antrag","Antrag der Sekundarstufe Uster betreffend neues Personalrecht der Sekundarschulgemeinde Uster","https://www.uster.ch/politbusiness/242268?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=53","2014-04-22"
"202/2014","15.04.2014","Antrag","Antrag der Primarschulpflege betreffend Genehmigung der Kreditabrechnung für die Umsetzung des Informatikkonzeptes 2011 an der Primarschule Uster","https://www.uster.ch/politbusiness/240974?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=53","2014-04-15"
"201/2014","01.04.2014","Antrag","Antrag der Primarschulpflege betreffend Genehmigung der Bauabrechnung für die Erneuerung der vom Zweckverband Schulgesundheitspflege Uster-Greifensee geführten Schulzahnklinik","https://www.uster.ch/politbusiness/239591?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=53","2014-04-01"
"200/2014","27.03.2014","Antrag","Antrag der Sekundarschulpflege betreffend Erteilung eines Ausführungskredites von Fr. 11'540'000 (inkl. MwSt.) für den Bau ""Erweiterung Schulhaus Weidli und Integration Heilpädagogische Schule Uster (HPSU)""","https://www.uster.ch/politbusiness/239590?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=53","2014-03-27"
"Antwort 593/2014","25.03.2014","Bericht","Antwort des Stadtrates auf die Anfrage 593 betreffend Weihnachtsbeleuchtung in Uster","https://www.uster.ch/politbusiness/238815?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=53","2014-03-25"
"197/2014","25.03.2014","Antrag","Antrag des Stadtrates betreffend Jahresrechnung 2013","https://www.uster.ch/politbusiness/244769?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=53","2014-03-25"
"Antwort 576/2014","25.03.2014","Bericht und Antrag","Bericht und Antrag des Stadtrates betreffend Motion 576 des Ratsmitgliedes Ursula Räuftlin betreffend ""Bezahlbarer Blockflötenunterricht""","https://www.uster.ch/politbusiness/238819?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=53","2014-03-25"
"194/2014","25.03.2014","Antrag","Antrag des Stadtrates betreffend NPM-Jahresbericht 2013","https://www.uster.ch/politbusiness/244767?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=53","2014-03-25"
"199/2014","25.03.2014","Antrag","Antrag des Stadtrates betreffend Zellwegerpark, Genehmigung der Bauabrechnung","https://www.uster.ch/politbusiness/238818?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=54","2014-03-25"
"196/2014","18.03.2014","Antrag","Antrag der Sekundarschule Uster betreffend Geschäftsbericht und Jahresrechnung 2013","https://www.uster.ch/politbusiness/244770?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=54","2014-03-18"
"198/2014","18.03.2014","Antrag","Antrag der Sekundarschulpflege Uster betreffend Genehmigung der Bauabrechnung, für die Erneuerung der vom Zweckverband Schulgesundheitspflege Uster-Greifensee geführten Schulzahnklinik","https://www.uster.ch/politbusiness/237953?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=54","2014-03-18"
"607/2014","17.03.2014","Postulat","Postulat von Lucia Thaler und Seyhan Kâhya betreffend Schaffung von Zonen für erneuerbare Energien","https://www.uster.ch/politbusiness/238816?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=54","2014-03-17"
"Antwort 588/2014","11.03.2014","Bericht","Antwort des Stadtrates auf die Anfrage 588 von Balthasar Thalmann betreffend Was geschah nach ""Villa bachab!""?""","https://www.uster.ch/politbusiness/237248?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=54","2014-03-11"
"606/2014","08.03.2014","Anfrage","Anfrage von Werner Kessler betreffend Ausbau des Aabaches zwischen Stadtpark und Lenzlinger-Areal","https://www.uster.ch/politbusiness/237951?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=54","2014-03-08"
"604/2014","27.02.2014","Anfrage","Anfrage von Werner Kessler betreffend Bauverbots-Servitut auf dem städtischen Grundstück am See","https://www.uster.ch/politbusiness/237246?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=54","2014-02-27"
"Antwort 595/2014","25.02.2014","Bericht","Antwort des Stadtrates auf die Anfrage von Thomas Wüthrich betreffend Kulturträgerschaften der Stadt Uster","https://www.uster.ch/politbusiness/236616?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=54","2014-02-25"
"605/2014","24.02.2014","Anfrage","Anfrage von Anita Borer betreffend gebundene Tagesschule Uster","https://www.uster.ch/politbusiness/237247?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=54","2014-02-24"
"602/2014","24.02.2014","Anfrage","Anfrage von Markus Wanner betreffend Schliessung Stadthofsaal","https://www.uster.ch/politbusiness/236614?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=54","2014-02-24"
"603/2014","20.02.2014","Anfrage","Anfrage von Rudolf Locher betreffend Wahlwerbung an Kandelaber","https://www.uster.ch/politbusiness/237243?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=55","2014-02-20"
"601/2014","18.02.2014","Anfrage","Anfrage von Hans Keel betreffend Unvereinbarkeit Gemeinderatsmitgliedschaft mit einer Anstellung als Projektleiterin bei der Stadt Uster","https://www.uster.ch/politbusiness/236615?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=55","2014-02-18"
"597/2014","04.02.2014","Motion","Motion von Thomas Wüthrich betreffend Verkehrserhebung in der Stadt Uster - eine sinnvolle Grundlage für die Diskussion um die Mobilitätszukunft","https://www.uster.ch/politbusiness/234248?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=55","2014-02-04"
"598/2014","31.01.2014","Motion","Leistungsmotion von Patricio Frei betreffend Erhöhung Beiträge für die Entwicklungszusammenarbeit im Ausland für die Jahre 2015-2018","https://www.uster.ch/politbusiness/234252?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=55","2014-01-31"
"599/2014","30.01.2014","Postulat","Postulat von Balthasar Thalmann betreffend Vorwärts mit dem Kulturzentrum auf dem Zeughausareal","https://www.uster.ch/politbusiness/234254?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=55","2014-01-30"
"595/2014","27.01.2014","Anfrage","Anfrage von Thomas Wüthrich betreffend Kulturträgerschaften der Stadt Uster","https://www.uster.ch/politbusiness/233325?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=55","2014-01-27"
"596/2014","27.01.2014","Motion","Leistungsmotion von Thomas Wüthrich und Patricio Frei betreffend Umsetzung ""Velokonzept"" innerhalb von maximal 10 Jahren","https://www.uster.ch/politbusiness/234233?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=55","2014-01-27"
"Antwort 586/2013","21.01.2014","Bericht","Antwort des Stadtrates auf die Anfrage 586 von Claudia Wyssen betreffend Familienzentrum Uster","https://www.uster.ch/politbusiness/232703?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=55","2014-01-21"
"600/2014","20.01.2014","Postulat","Postulat von Silvio Foiera und Hilda Schelldorfer betreffend Einsatz von Wasserstoff getriebenen Personenbussen und Kommunalfahrzeugen","https://www.uster.ch/politbusiness/234888?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=55","2014-01-20"
"594/2014","20.01.2014","Postulat","Postulat von Wolfgang Harder betreffend Isolierung/Wärmedämmung Landihalle","https://www.uster.ch/politbusiness/233326?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=55","2014-01-20"
"593/2014","16.01.2014","Anfrage","Anfrage von Rudolf Locher betreffend Weihnachtsbeleuchtung in Uster","https://www.uster.ch/politbusiness/232705?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=56","2014-01-16"
"592/2014","15.01.2014","Motion","Motion von Cla Famos und Hans Keel betreffend sinnvolle Parkierungsordnung für Uster","https://www.uster.ch/politbusiness/232706?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=56","2014-01-15"
"Antwort 583/2013","14.01.2014","Bericht und Antrag","Bericht und Antrag des Stadtrates auf die Anfrage von Markus Wanner betreffend gemeinnütziger Wohnungsbau","https://www.uster.ch/politbusiness/232042?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=56","2014-01-14"
"195/2014","14.01.2014","Antrag","Antrag der Sekundarstufe Uster betreffend Teilrevision über die wirkungsorientierte Verwaltungsführung (NPM-Verordnung)","https://www.uster.ch/politbusiness/232040?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=56","2014-01-14"
"590/2013","20.12.2013","Motion","Motion von Marius Weder betreffend Die Eigentümerstrategie der Energie Uster AG ist dem Gemeinderat vorzulegen","https://www.uster.ch/politbusiness/231385?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=56","2013-12-20"
"591/2013","20.12.2013","Motion","Motion von Marius Weder betreffend 100 % der Aktien der Energie Uster AG im Eigentum der Stadt Uster","https://www.uster.ch/politbusiness/231386?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=56","2013-12-20"
"Antwort 585/2013","17.12.2013","Bericht","Antwort des Stadtrates auf die Anfrage 585 von Bea Mischol betreffend ""Mehr Fluglärm für Uster?""","https://www.uster.ch/politbusiness/229861?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=56","2013-12-17"
"589/2013","11.12.2013","Anfrage","Anfrage von Marco Järmann betreffend Kosten Sicherheit und Entsorgung an öffentlichen Anlässen","https://www.uster.ch/politbusiness/231383?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=56","2013-12-11"
"Antwort 573/2013","10.12.2013","Bericht und Antrag","Bericht und Antrag des Stadtrates zum Postulat 573 von Jürg Gösken und Ursula Räuftlin betreffend Unterhalt und öffentliche Nutzung von Spielplätzen","https://www.uster.ch/politbusiness/229558?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=56","2013-12-10"
"Antwort 587/2013","10.12.2013","Bericht","Antwort auf die Anfrage 587 von Matthias Bickel betreffend Aufhebung der Rotlichtphase beim Öffnen der Bahnschranken","https://www.uster.ch/politbusiness/229559?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=56","2013-12-10"
"Antwort 567/2013","03.12.2013","Bericht und Antrag","Bericht und Antrag des Stadtrates auf das Postulat 567 betreffend Anstellung pflegender Angehöriger","https://www.uster.ch/politbusiness/228722?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=57","2013-12-03"
"Antwort 548/2012","26.11.2013","Bericht und Antrag","Antwort der Sekundarstufe auf das Postulat 548 betreffend Schaffung eines professionellen Bauprojektmanagements an der SSU","https://www.uster.ch/politbusiness/227977?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=57","2013-11-26"
"Antwort 584/2013","26.11.2013","Bericht","Antwort des Stadtrats auf die Anfrage 584 betreffend Einsatz von Tasern bei der Stadtpolizei","https://www.uster.ch/politbusiness/227976?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=57","2013-11-26"
"588/2013","25.11.2013","Anfrage","Anfrage 588 von Balthasar Thalmann betreffend ""Was geschah nach ""Villa bachab!""?""","https://www.uster.ch/politbusiness/227978?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=57","2013-11-25"
"Antwort 582/2013","19.11.2013","Bericht","Antwort auf die Anfrage betreffend Bauverbots-Servitut zugunsten des Verbandes zum Schutze des Greifensees VSG bei der Schifflände Niederuster, Beendigung des Gerichtsverfahrens","https://www.uster.ch/politbusiness/227199?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=57","2013-11-19"
"587/2013","18.11.2013","Anfrage","Anfrage von Matthias Bickel betreffend Aufhebung der Rotlichtphase beim Öffnen der Bahnschranken","https://www.uster.ch/politbusiness/227197?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=57","2013-11-18"
"193/2013","12.11.2013","Volksinitiative","Bericht und Antrag des Stadtrates zur Volksinitiative ""zur Erhaltung der Landschaft in Uster West (Keine Strasse ""Uster West"")""","https://www.uster.ch/politbusiness/226367?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=57","2013-11-12"
"Antwort 581/2013","12.11.2013","Bericht","Antwort des Stadtrates auf die Anfrage 581 betreffend Anpassung der Greifensee-Schutzverordnung","https://www.uster.ch/politbusiness/226445?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=57","2013-11-12"
"Antwort 577/2013","29.10.2013","Bericht","Antwort des Stadtrates auf die Anfrage 577 von Thomas Wüthrich und Lucia Thaler betreffend Umwandlung der Energie Uster AG in eine Anstalt des öffentlichen Rechts","https://www.uster.ch/politbusiness/225047?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=57","2013-10-29"
"586/2013","03.10.2013","Anfrage","Anfrage von Claudia Wyssen betreffend Familienzentrum Uster","https://www.uster.ch/politbusiness/224338?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=57","2013-10-03"
"192/2013","03.10.2013","Antrag","Antrag der Sekundarschulpflege betreffend Genehmigung Abrechnung des Kredites von CHF 760'132.75 (inkl. MwSt.) für die Erstellung eines Pavillons im Schulhaus Weidli, Uster","https://www.uster.ch/politbusiness/223116?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=58","2013-10-03"
"167/2013","02.10.2013","Antrag","Antrag des Stadtrates betreffend Leistungsaufträge 2014-2017 und Globalbudgets 2014","https://www.uster.ch/politbusiness/222281?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=58","2013-10-02"
"180/2013","02.10.2013","Antrag","Antrag der Sekundarstufe betreffend Voranschlag 2014","https://www.uster.ch/politbusiness/222284?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=58","2013-10-02"
"190/2013","02.10.2013","Antrag","Antrag der Primarschulpflege betreffend Kreditgenehmigung für den Wettbewerb und das Vorprojekt neues Schulhaus Krämeracker","https://www.uster.ch/politbusiness/223113?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=58","2013-10-02"
"191/2013","02.10.2013","Antrag","Antrag des Stadtrates betreffend Abenteuerspielplatz Holzwurm: Erhöhung des jährlich wiederkehrenden Beitrages","https://www.uster.ch/politbusiness/223109?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=58","2013-10-02"
"188/2013","02.10.2013","Antrag","Antrag des Stadtrates betreffend Voranschlag 2014 und Finanzplanung 2015-2017","https://www.uster.ch/politbusiness/222283?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=58","2013-10-02"
"585/2013","01.10.2013","Anfrage","Anfrage von Bea Mischol betreffend Mehr Fluglärm für Uster?","https://www.uster.ch/politbusiness/223118?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=58","2013-10-01"
"584/2013","15.09.2013","Anfrage","Anfrage von Seyhan Kâhya betreffend Einsatz von Tasern bei der Stadtpolizei","https://www.uster.ch/politbusiness/222028?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=58","2013-09-15"
"583/2013","12.09.2013","Anfrage","Anfrage von Markus Wanner betreffend Gemeinnütziger Wohnungsbau","https://www.uster.ch/politbusiness/222030?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=58","2013-09-12"
"582/2013","12.09.2013","Anfrage","Anfrage von Werner Kessler betreffend Bauverbots-Servitut zugunsten des Verbandes zum Schutz des Greifensees VSG bei der Schifflände Niederuster","https://www.uster.ch/politbusiness/222031?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=58","2013-09-12"
"189/2013","10.09.2013","Antrag","Antrag des Stadtrates betreffend Umsetzung der Verordnung über das gebührenpflichtige Parkieren auf öffentlichem Grund (VgP)","https://www.uster.ch/politbusiness/220339?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=59","2013-09-10"
"581/2013","09.09.2013","Anfrage","Anfrage 581 von Werner Kessler betreffend Anpassung der Greifensee-Schutzverordnung","https://www.uster.ch/politbusiness/220340?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=59","2013-09-09"
"182/2013","03.09.2013","Antrag","Antrag des Stadtrates: Energie Uster AG, Geschäftsbericht 2012","https://www.uster.ch/politbusiness/219683?filters%5Bnummer%5D=&filters%5Bkeyword%5D=&filters%5BstatusId%5D=&filters%5Bbehoerdenname%5D=&filters%5Bpage%5D=59","2013-09-03"
